customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,is_month_to_month,charge_to_tenure_ratio,high_charge_low_tenure,support_gap,service_complexity_score,early_tenure_flag,commitment_level,tenure_bucket,avg_monthly_value,value_mismatch_score,no_support_high_cost,fiber_risk_flag,legacy_service_flag,addon_dependency_score,manual_payment_flag,auto_payment_flag,payment_friction_score,friction_score,early_warning_flag
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No,1,0.5355263157894737,0,0,0,0,0,long,18.35921052631579,1.0511792292530417,0,0,0,0,0,1,0,0,0
5650-VDUDS,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,4.85,0,1,0,1,0,new,19.21,1.1999010390895595,0,0,1,0,1,0,1,3,1
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,No,1,4.113636363636363,0,1,0,0,0,mid,38.97272727272727,1.132021833068001,0,0,1,0,1,0,1,2,0
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,1,10.025,0,0,0,1,0,new,10.025,1.81859410430839,0,0,0,0,1,0,1,2,0
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No,0,1.0537878787878787,0,1,4,0,2,long,67.56287878787879,1.0143973127962609,0,0,1,3,1,0,0,2,0
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,No,0,0.33620689655172414,0,0,0,0,2,long,20.13103448275862,0.9228133159268931,0,0,0,0,0,1,0,0,0
2800-VEQXM,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,No,1,18.6875,1,1,1,1,0,new,59.525,1.235026848409748,1,1,0,1,1,0,1,5,1
7538-GWHML,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,23.21666666666667,0,1,0,1,0,new,48.38333333333333,1.4103948700641242,0,1,0,0,1,0,1,4,1
5533-RJFTJ,Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,No,1,0.604,0,1,1,0,0,long,29.061999999999998,1.0045905129399242,0,0,1,1,0,1,0,1,0
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,9.129999999999999,0,1,0,1,0,new,38.21,1.1642438153532262,0,0,1,0,1,0,1,3,1
0214-JHPFW,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No,0,0.8140845070422534,0,0,4,0,2,long,56.89154929577465,0.998418606914337,0,0,1,4,0,1,0,0,0
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,0,0.36759259259259264,0,0,0,0,1,long,19.249074074074073,0.9802917371621932,0,0,0,0,0,1,0,0,0
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1336.1,No,0,0.47314814814814815,0,0,1,0,2,long,24.74259259259259,0.9925185238472054,0,0,0,0,0,1,0,0,0
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,37.525,1,1,1,1,0,new,37.525,1.9480856586632056,1,1,0,0,1,0,1,5,1
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No,1,1.0804347826086957,0,0,1,0,0,mid,21.452173913043477,1.1067970565453138,0,0,0,0,0,1,0,0,0
0823-HSCDJ,Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,0.9273584905660377,0,1,3,0,0,long,48.130188679245286,1.0004032412919082,0,0,1,3,1,0,1,2,0
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,0,1.6719696969696969,0,0,5,0,2,long,109.7901515151515,0.9960271602743379,0,1,0,4,1,0,0,2,0
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,No,0,0.5010204081632653,0,0,1,0,1,long,24.570408163265306,0.9600941777405324,0,0,0,0,0,1,0,0,0
0822-GAVAP,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,11.566666666666668,0,1,1,1,0,new,20.75,1.595402298850575,0,0,1,1,1,0,1,3,1
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,1,26.9875,1,1,5,1,0,new,78.4,1.3595717884130982,1,1,0,4,1,0,1,5,1
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,1,1.7695652173913046,0,1,2,0,0,long,82.08369565217392,0.9797349451182019,1,1,0,1,0,1,0,2,0
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,40.0,1,1,1,1,0,new,40.0,1.951219512195122,1,1,0,1,1,0,1,5,1
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,0,1.1903225806451612,0,0,3,0,2,long,74.45241935483871,0.9780998492961811,0,0,1,3,0,1,0,0,0
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,1,16.1,0,0,2,1,0,new,48.9125,1.2902579514149763,0,0,1,2,0,1,0,1,0
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,0,2.5304878048780486,0,0,4,0,1,long,102.1560975609756,1.0057573178228592,0,1,0,3,0,1,0,1,0
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,1,35.55,1,1,0,1,0,new,35.55,1.9452804377564978,1,1,0,0,1,0,1,5,1
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,1,24.95,0,0,0,1,0,new,24.95,1.9229287090558767,0,0,1,0,1,0,1,2,0
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,0,0.4730769230769231,0,0,1,0,1,long,24.353846153846156,0.9702669902912621,0,0,0,0,0,1,0,0,0
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,16.416666666666668,0,1,1,1,0,new,30.366666666666664,1.5701381509032946,0,0,1,1,1,0,1,3,1
0946-FKYTX,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,0,0.5679245283018868,0,1,1,0,1,long,30.630188679245286,0.9516225244571701,0,0,1,1,1,0,0,2,0
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,1,1.603846153846154,0,1,2,0,0,long,79.79711538461538,1.0322150686072666,1,1,0,1,0,1,0,2,0
8262-COGGB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,1,10.225,0,0,0,1,0,new,10.225,1.821826280623608,0,0,0,0,1,0,1,2,0
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,0,2.3515625,0,0,4,0,1,long,73.265625,1.0132547864506627,0,0,1,3,0,1,0,0,0
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No,0,0.42812500000000003,0,0,0,0,1,long,21.105208333333334,0.9296451628104236,0,0,0,0,0,1,0,0,0
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,18.775,1,1,1,1,0,new,67.675,1.093556607207863,1,1,0,0,0,1,0,4,1
2682-KEVRP,Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,0,0.8717391304347827,0,0,0,0,1,mid,18.130434782608695,1.0480681818181818,0,0,0,0,1,0,0,1,0
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,No,1,10.325,0,0,0,1,0,new,10.325,1.8233995584988962,0,0,0,0,1,0,1,2,0
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,0,1.1664383561643836,0,0,5,0,2,long,86.52328767123288,0.9728839291304076,0,0,1,4,0,1,0,0,0
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,12.5375,0,1,1,1,0,new,42.0375,1.1652628521638106,0,0,1,1,1,0,1,3,1
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,No,0,1.7697916666666667,0,1,2,0,1,long,83.70937500000001,1.0028405946803407,1,1,0,2,0,1,0,2,0
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,No,0,0.910958904109589,0,0,3,0,2,long,65.9123287671233,0.9938377758670104,0,0,1,2,0,1,0,0,0
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,No,0,0.944776119402985,0,1,3,0,2,long,62.53283582089552,0.9963351892310945,0,0,1,2,0,1,0,1,0
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,No,1,2.3097222222222222,0,1,2,0,0,long,79.1236111111111,1.0377714988992703,1,1,0,1,1,0,1,3,1
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,No,1,2.83,0,1,2,0,0,long,83.87333333333332,1.0003141937004165,1,1,0,1,1,0,1,3,1
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,33.6,No,1,6.8500000000000005,0,0,0,1,0,new,11.200000000000001,1.6844262295081966,0,0,0,0,1,0,1,2,0
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,No,1,9.85,0,1,1,1,0,new,41.69,1.153665963925978,0,0,1,1,1,0,1,3,1
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,3.071153846153846,0,1,2,0,0,long,77.51346153846154,1.0170230484728242,1,1,0,2,0,1,0,2,0
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,No,0,0.9030303030303031,0,0,2,0,2,long,56.663636363636364,1.0335803247674602,0,0,1,2,1,0,0,1,0
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,No,0,3.7375000000000003,0,0,4,0,1,long,105.85714285714286,0.9793449197860963,0,1,0,3,0,1,0,1,0
3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,No,1,2.51,0,1,1,0,0,long,75.44666666666667,0.9850004360338361,1,1,0,1,0,1,0,2,0
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,No,1,2.67,0,1,5,0,0,long,73.72666666666667,1.0719065037023818,1,0,1,4,0,1,0,1,0
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,9.775,0,0,0,1,0,new,9.775,1.814385150812065,0,0,0,0,1,0,1,2,0
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,1,3.857142857142857,0,0,1,0,0,mid,80.17619047619048,0.9978295301226021,0,1,0,1,1,0,1,2,0
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,No,0,0.4186440677966102,0,0,1,0,2,long,25.74576271186441,0.9235107731305449,0,0,0,0,0,1,0,0,0
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,No,1,5.733333333333333,0,0,2,0,0,mid,77.60333333333332,1.0941011831559306,0,1,0,1,1,0,1,2,0
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,0,0.347945205479452,0,0,1,0,2,long,23.436986301369863,1.0394080385671842,0,0,0,0,1,0,0,1,0
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,No,1,1.896808510638298,0,1,3,0,0,long,90.3308510638298,0.9761214196689613,1,1,0,2,0,1,0,2,0
0114-IGABW,Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No,0,0.8090277777777778,0,0,4,0,2,long,57.58194444444444,0.9943336731548876,0,0,1,4,0,1,0,0,0
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,No,1,2.5954545454545457,0,1,2,0,0,long,80.73636363636365,1.047881214547881,1,1,0,1,0,1,0,2,0
1853-ARAAQ,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No,1,1.864814814814815,0,1,3,0,0,long,47.31481481481482,1.0421234189344577,0,0,1,3,0,1,0,1,0
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.35,5589.3,No,1,1.1644927536231884,0,1,2,0,0,long,81.00434782608696,0.979826096177297,1,1,0,1,0,1,0,2,0
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,34.75,No,0,6.733333333333333,0,0,0,1,1,new,11.583333333333334,1.605298013245033,0,0,0,0,1,0,0,2,0
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1305.95,No,0,0.33145161290322583,0,0,0,0,2,long,21.063709677419357,0.9313936912898862,0,0,0,0,0,1,0,0,0
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,17.19,1,1,2,1,0,new,76.26,1.1124773492104583,1,1,0,1,1,0,1,5,1
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,11.3375,0,1,0,1,0,new,35.375,1.2467353951890034,0,0,1,0,1,0,1,3,1
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,2.7794117647058822,0,1,3,0,0,long,91.33970588235294,1.0233950725422434,1,1,0,2,1,0,1,3,1
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,204.55,No,1,2.125,0,0,0,0,0,mid,20.455000000000002,0.9904451176881844,0,0,0,0,1,0,1,1,0
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,No,0,1.141304347826087,0,0,1,0,2,mid,26.343478260869563,0.960009540467483,0,0,0,0,1,0,0,1,0
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No,1,13.475,1,1,1,1,0,new,59.35,1.339685169842585,1,1,0,1,1,0,1,5,1
2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,2.958064516129032,0,1,4,0,0,long,88.97258064516129,1.0191993976659557,1,1,0,3,0,1,0,2,0
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,No,0,1.1242424242424243,0,0,4,0,2,long,72.81287878787879,1.0052446296429343,0,0,1,3,0,1,0,0,0
6439-GTPCA,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,1.8967391304347827,0,0,2,0,0,long,85.6891304347826,1.0064698949269004,0,1,0,1,1,0,1,2,0
6621-YOBKI,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,92.75,No,1,3.391666666666667,0,0,0,1,0,new,15.458333333333334,1.2364556962025315,0,0,0,0,1,0,1,2,0
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,No,1,2.9038461538461537,0,1,1,0,0,long,73.11730769230769,1.0186554578241354,1,1,0,1,1,0,1,3,1
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,5730.7,No,0,1.082876712328767,0,1,2,0,2,long,78.5027397260274,0.9943053569274772,1,1,0,1,0,1,0,2,0
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,No,1,3.2196428571428575,0,1,3,0,0,long,86.55,1.0296973158195317,1,1,0,2,0,1,0,2,0
7595-EHCDL,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.6,1653.45,No,1,1.5333333333333334,0,1,3,0,0,long,50.10454545454546,0.9901271902517121,0,0,1,3,0,1,0,1,0
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.45,3327.05,No,0,3.5629032258064517,0,0,5,0,1,long,107.3241935483871,1.0196244844478195,0,1,0,4,0,1,0,1,0
2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,No,0,1.4225352112676057,0,0,4,0,2,long,99.79577464788733,1.0020261300915252,0,1,0,4,0,1,0,1,0
1307-TVUFB,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,3344.1,No,1,1.845348837209302,0,1,2,0,0,long,77.76976744186047,1.0073661834607777,1,1,0,1,0,1,0,2,0
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35,No,0,1.2308219178082191,0,0,6,0,2,long,91.74452054794521,0.9687903874984305,0,0,1,5,0,1,0,0,0
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,65.0,2879.9,No,0,1.3541666666666667,0,0,3,0,2,long,59.99791666666667,1.065610164281567,0,0,1,2,1,0,0,1,0
6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,137.1,No,1,26.816666666666666,1,1,2,1,0,new,45.699999999999996,1.7226980728051393,1,1,0,2,1,0,1,5,1
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,8.959090909090909,0,1,4,0,0,mid,91.68636363636364,1.0632632043548624,1,1,0,3,1,0,1,3,1
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.1,1551.6,No,0,0.38870967741935486,0,0,1,0,2,long,25.0258064516129,0.9260039662865643,0,0,0,0,1,0,0,1,0
1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.05,202.15,No,1,7.341666666666666,0,1,0,1,0,new,33.69166666666667,1.26975738650012,0,0,1,0,0,1,0,2,0
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7882.25,No,0,1.5178082191780822,0,0,5,0,2,long,107.97602739726027,1.0167373746896704,0,1,0,4,0,1,0,1,0
6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,8196.4,No,0,1.5746575342465754,0,0,6,0,2,long,112.27945205479452,1.014747140058529,0,1,0,5,0,1,0,1,0
3966-HRMZA,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,No,1,18.7625,1,1,1,1,0,new,50.725,1.4509424842919283,1,1,0,1,1,0,1,5,1
6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,855.1,No,0,0.39285714285714285,0,0,0,0,2,long,17.451020408163266,1.0433027319986727,0,0,0,0,1,0,0,1,0
8405-IGQFX,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.05,5817.0,No,0,1.40703125,0,0,2,0,1,long,90.890625,0.9799693929603809,0,1,0,2,0,1,0,1,0
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.7,1652.95,No,1,2.025,0,1,2,0,0,long,59.033928571428575,0.9444659270055623,0,0,1,2,1,0,1,2,0
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.15,5600.15,No,0,1.1288732394366199,0,1,5,0,2,long,78.87535211267605,1.0034384560450704,1,0,1,5,0,1,0,1,0
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.35,515.75,No,1,8.91875,0,0,3,0,0,mid,64.46875,1.0898329355608591,0,0,1,3,0,1,0,0,0
3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,0.0,No,0,20.25,0,0,0,1,2,new,0.0,20.25,0,0,0,0,1,0,0,2,0
0139-IVFJG,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.35,190.5,No,1,30.116666666666664,1,1,3,1,0,new,63.5,1.4007751937984496,1,1,0,3,1,0,1,5,1
6683-VLCTZ,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,4.692857142857143,0,1,4,0,0,mid,87.75238095238095,1.11039274600279,1,1,0,3,1,0,1,3,1
5730-DBDSI,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1253.8,No,0,0.29402985074626864,0,0,0,0,2,long,18.713432835820896,0.9993185947910357,0,0,0,0,0,1,0,0,0
0030-FNXPP,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,57.2,No,1,4.9625,0,0,0,1,0,new,14.3,1.2973856209150327,0,0,0,0,1,0,1,2,0
2189-WWOEW,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,5.36875,0,1,2,0,0,mid,79.346875,1.0691143868383184,1,1,0,2,0,1,0,2,0
